[Gene ID],[Product Description],[CDS Length],[# TM Domains],sig_a,sig_b,sig_c,P_freq,S_freq,T_freq,ST_freq,gpi_site,gpi_pred,Peptide counts (unique),Score,Intensity,MS/MS count,prot_len
TM35_000601160,hypothetical protein,1056,1,4.0,0.86,1.0,0.1225071225071225,0.09401709401709402,0.08831908831908832,0.18233618233618232,326,100.0,4,34.626999999999995,19424000.0,8.0,352.0
TM35_000601170,hypothetical protein,978,0,4.0,0.83,1.0,0.07384615384615385,0.13846153846153847,0.11692307692307692,0.2553846153846154,296,100.0,2,14.827,10241000.0,4.0,326.0
TM35_000601180,hypothetical protein,1215,0,0.0,0.0,0.0,0.11633663366336634,0.10891089108910891,0.10396039603960396,0.21287128712871287,379,99.9,,,,,405.0
TM35_000601200,hypothetical protein,1335,0,4.0,0.8,1.0,0.10135135135135136,0.0945945945945946,0.10135135135135136,0.19594594594594594,421,100.0,5;1,34.26,24901000.0,7.0,445.0
TM35_000601210,hypothetical protein,750,1,4.0,0.84,0.99,0.068,0.148,0.148,0.296,229,97.4,,,,,250.0
TM35_000601220,hypothetical protein,318,0,4.0,0.77,1.0,0.03773584905660377,0.10377358490566038,0.02830188679245283,0.1320754716981132,83,99.2,,,,,106.0
TM35_000601270,hypothetical protein,906,1,4.0,0.9,1.0,0.07641196013289037,0.13953488372093023,0.12624584717607973,0.26578073089700993,276,99.9,,,,,302.0
TM35_000601280,hypothetical protein,645,1,4.0,0.91,1.0,0.07476635514018691,0.11214953271028037,0.04205607476635514,0.1542056074766355,193,81.8,,,,,215.0
TM35_000601290,hypothetical protein,1119,0,4.0,0.87,1.0,0.0967741935483871,0.13978494623655913,0.10215053763440861,0.24193548387096775,347,100.0,3,25.473000000000003,2300900.0,6.0,373.0
TM35_000601300,hypothetical protein,783,0,3.0,0.54,0.97,0.05,0.1076923076923077,0.1423076923076923,0.25,235,100.0,5,36.486999999999995,22719000.0,5.0,261.0
TM35_000601310,hypothetical protein,711,0,4.0,0.91,1.0,0.0970464135021097,0.0970464135021097,0.12236286919831224,0.21940928270042193,214,37.3,2,13.885,69396000.0,3.0,237.0
TM35_000601330,hypothetical protein,1119,0,0.0,0.0,0.0,0.08870967741935484,0.11559139784946236,0.18548387096774194,0.3010752688172043,347,99.8,2,26.561999999999998,3737600.0,4.0,373.0
TM35_000601340,hypothetical protein,945,1,4.0,0.9,1.0,0.08253968253968254,0.14285714285714285,0.11428571428571428,0.2571428571428571,295,42.5,,,,,315.0
TM35_000601350,hypothetical protein,249,0,0.0,0.0,0.0,0.03614457831325301,0.1566265060240964,0.1927710843373494,0.3493975903614458,55,99.7,,,,,83.0
TM35_000601360,hypothetical protein,960,1,3.0,0.64,0.99,0.06896551724137931,0.1536050156739812,0.11285266457680251,0.2664576802507837,294,100.0,3,50.54,3636400.0,5.0,320.0
TM35_000601370,hypothetical protein,792,1,3.0,0.67,0.99,0.060836501901140684,0.11787072243346007,0.10646387832699619,0.22433460076045625,238,100.0,2,49.942,7068900.0,3.0,264.0
TM35_000601380,hypothetical protein,831,1,3.0,0.69,0.99,0.07608695652173914,0.10507246376811594,0.12681159420289856,0.2318840579710145,251,100.0,3,27.593000000000004,4297300.0,10.0,277.0
TM35_000611020,hypothetical protein,474,0,4.0,0.93,1.0,0.07643312101910828,0.06369426751592357,0.16560509554140126,0.22929936305732485,133,100.0,,,,,158.0
TM35_000611030,hypothetical protein,390,1,4.0,0.91,1.0,0.07692307692307693,0.06923076923076923,0.18461538461538463,0.25384615384615383,110,67.7,,,,,130.0
TM35_000621000,hypothetical protein,825,0,0.0,0.0,0.0,0.06934306569343066,0.12408759124087591,0.14963503649635038,0.2737226277372263,249,99.5,5,62.516000000000005,29017000.0,16.0,275.0
TM35_000621010,hypothetical protein,1095,1,3.0,0.71,1.0,0.06318681318681318,0.12362637362637363,0.10714285714285714,0.23076923076923078,339,100.0,2,31.814,5495200.0,7.0,365.0
TM35_000621020,hypothetical protein,981,0,4.0,0.9,1.0,0.0736196319018405,0.1196319018404908,0.11042944785276074,0.23006134969325154,301,100.0,1,6.3746,269060.0,2.0,327.0
TM35_000621030,hypothetical protein,966,1,4.0,0.87,1.0,0.08385093167701864,0.10559006211180125,0.13664596273291926,0.2422360248447205,299,100.0,,,,,322.0
TM35_000621070,hypothetical protein,987,1,4.0,0.93,1.0,0.09451219512195122,0.08536585365853659,0.09451219512195122,0.1798780487804878,303,100.0,2,21.711,5099700.0,5.0,329.0
TM35_000621080,hypothetical protein,807,0,4.0,0.94,1.0,0.07462686567164178,0.13059701492537312,0.1455223880597015,0.27611940298507465,245,99.8,2,21.213,22999000.0,8.0,269.0
TM35_000621090,hypothetical protein,978,0,4.0,0.84,1.0,0.12615384615384614,0.13846153846153847,0.10153846153846154,0.24,300,99.9,,,,,326.0
TM35_000621100,hypothetical protein,897,1,4.0,0.93,1.0,0.05704697986577181,0.15100671140939598,0.09731543624161074,0.2483221476510067,273,100.0,1,5.9797,1869100.0,2.0,299.0
TM35_000621110,hypothetical protein,1164,1,3.0,0.7,0.99,0.06459948320413436,0.11627906976744186,0.14470284237726097,0.26098191214470284,362,100.0,,,,,388.0
TM35_000621120,hypothetical protein,912,1,4.0,0.92,1.0,0.0627062706270627,0.1419141914191419,0.10231023102310231,0.24422442244224424,278,100.0,,,,,304.0
TM35_000621140,hypothetical protein,597,0,4.0,0.9,1.0,0.09595959595959595,0.18181818181818182,0.06060606060606061,0.24242424242424243,173,100.0,,,,,199.0
TM35_000621150,hypothetical protein,1056,0,4.0,0.84,1.0,0.09116809116809117,0.1396011396011396,0.1339031339031339,0.27350427350427353,326,100.0,4,40.65,2901400.0,9.0,352.0
TM35_000621160,hypothetical protein,1329,1,4.0,0.93,1.0,0.13122171945701358,0.08823529411764706,0.0746606334841629,0.16289592760180996,419,100.0,3,20.595,3786900.0,5.0,443.0
TM35_000621170,hypothetical protein,828,0,4.0,0.84,0.98,0.06909090909090909,0.12,0.16727272727272727,0.28727272727272724,250,100.0,3,79.81,18996000.0,10.0,276.0
TM35_000621180,hypothetical protein,894,0,4.0,0.9,0.99,0.07744107744107744,0.16835016835016836,0.1111111111111111,0.27946127946127947,272,100.0,,,,,298.0
TM35_000621200,hypothetical protein,1221,1,4.0,0.91,1.0,0.06896551724137931,0.14285714285714285,0.12315270935960591,0.2660098522167488,381,100.0,4,24.656,5657700.0,11.0,407.0
TM35_000621210,hypothetical protein,900,0,0.0,0.0,0.0,0.08666666666666667,0.16,0.11333333333333333,0.2733333333333333,277,99.8,6,89.322,17396000.0,14.0,300.0
TM35_000621220,hypothetical protein,1080,1,4.0,0.74,1.0,0.08356545961002786,0.08913649025069638,0.11142061281337047,0.20055710306406685,334,100.0,4,38.483000000000004,19354000.0,17.0,360.0
TM35_000621230,hypothetical protein,966,1,4.0,0.91,1.0,0.059190031152647975,0.11526479750778816,0.08411214953271028,0.19937694704049844,296,100.0,1,9.4476,364300.0,2.0,322.0
TM35_000621240,hypothetical protein,1101,0,4.0,0.93,0.99,0.07923497267759563,0.1366120218579235,0.13387978142076504,0.27049180327868855,341,100.0,,,,,367.0
TM35_000621250,hypothetical protein,441,0,0.0,0.0,0.0,0.06164383561643835,0.1780821917808219,0.18493150684931506,0.363013698630137,121,99.4,,,,,147.0
TM35_000621260,hypothetical protein,390,1,4.0,0.82,1.0,0.023076923076923078,0.046153846153846156,0.06923076923076923,0.11538461538461539,110,64.0,,,,,130.0
TM35_000621280,hypothetical protein,1020,0,4.0,0.83,0.99,0.08259587020648967,0.07964601769911504,0.12389380530973451,0.20353982300884954,314,100.0,,,,,340.0
TM35_000641030,hypothetical protein,288,1,4.0,0.89,1.0,0.041666666666666664,0.07291666666666667,0.03125,0.10416666666666667,76,42.5,,,,,96.0
TM35_000641040,hypothetical protein,825,1,3.0,0.68,0.96,0.06204379562043796,0.11678832116788321,0.11678832116788321,0.23357664233576642,249,100.0,3,64.445,13263000.0,7.0,275.0
TM35_000641050,hypothetical protein,1041,1,4.0,0.92,1.0,0.06647398843930635,0.1329479768786127,0.10115606936416185,0.23410404624277456,317,100.0,1,10.876,479280.0,2.0,347.0
TM35_000641060,hypothetical protein,1155,0,0.0,0.0,0.0,0.078125,0.12760416666666666,0.14322916666666666,0.2708333333333333,359,99.6,,,,,385.0
TM35_000641070,hypothetical protein,849,0,4.0,0.85,1.0,0.10638297872340426,0.09219858156028368,0.12056737588652482,0.21276595744680848,257,100.0,1,8.8557,1837000.0,1.0,283.0
TM35_000641080,hypothetical protein,951,0,4.0,0.9,1.0,0.10126582278481013,0.13291139240506328,0.12341772151898735,0.2563291139240506,291,100.0,1,6.1574,324640.0,1.0,317.0
TM35_000641090,hypothetical protein,963,1,4.0,0.92,1.0,0.078125,0.125,0.075,0.2,295,100.0,1,10.21,712960.0,2.0,321.0
TM35_000641100,hypothetical protein,1152,0,0.0,0.0,0.0,0.06788511749347259,0.13054830287206268,0.1409921671018277,0.27154046997389036,358,99.5,1,7.6651,635230.0,2.0,384.0
TM35_000641110,hypothetical protein,789,1,3.0,0.69,0.99,0.09125475285171103,0.12927756653992395,0.10646387832699619,0.23574144486692014,243,39.6,,,,,263.0
TM35_000641120,hypothetical protein,942,0,4.0,0.83,1.0,0.13099041533546327,0.1597444089456869,0.10543130990415335,0.26517571884984026,284,100.0,4,40.666,4297600.0,15.0,314.0
TM35_000641130,hypothetical protein,822,1,0.0,0.0,0.0,0.05860805860805861,0.14285714285714285,0.13186813186813187,0.27472527472527475,248,99.6,4,32.086999999999996,8919000.0,7.0,274.0
TM35_000641140,hypothetical protein,882,0,4.0,0.92,1.0,0.11904761904761904,0.13945578231292516,0.1054421768707483,0.24489795918367346,272,5.8,2,17.886,771970.0,3.0,294.0
TM35_000641150,hypothetical protein,309,1,4.0,0.79,1.0,0.08737864077669903,0.038834951456310676,0.0970873786407767,0.13592233009708737,78,50.7,,,,,103.0
TM35_000641160,hypothetical protein,735,1,4.0,0.93,1.0,0.07755102040816327,0.1306122448979592,0.10612244897959183,0.23673469387755103,225,28.0,2,13.689,884780.0,2.0,245.0
TM35_000641170,hypothetical protein,699,1,4.0,0.8,1.0,0.03862660944206009,0.0815450643776824,0.12875536480686695,0.21030042918454933,211,99.1,2;0;0,15.274000000000001,13496000.0,5.0,233.0
TM35_000641180,hypothetical protein,906,0,4.0,0.83,1.0,0.08637873754152824,0.1362126245847176,0.1461794019933555,0.2823920265780731,276,100.0,6,69.685,26399000.0,30.0,302.0
TM35_000641200,hypothetical protein,1029,1,4.0,0.91,1.0,0.09064327485380116,0.14912280701754385,0.10526315789473684,0.2543859649122807,317,100.0,1,14.52,425080.0,1.0,343.0
TM35_000641210,hypothetical protein,936,0,4.0,0.73,1.0,0.06430868167202572,0.1382636655948553,0.11254019292604502,0.2508038585209003,288,100.0,6,53.303999999999995,14992000.0,12.0,312.0
TM35_000641220,hypothetical protein,1017,1,4.0,0.88,1.0,0.05917159763313609,0.1390532544378698,0.14497041420118342,0.28402366863905326,313,100.0,5,50.266000000000005,10769000.0,18.0,339.0
TM35_000641230,hypothetical protein,978,0,0.0,0.0,0.0,0.10461538461538461,0.19076923076923077,0.13538461538461538,0.3261538461538461,300,99.9,,,,,326.0
TM35_000641250,hypothetical protein,888,1,3.0,0.67,1.0,0.05423728813559322,0.16610169491525423,0.1423728813559322,0.30847457627118646,270,100.0,1,6.1607,4080900.0,1.0,296.0
TM35_000641260,hypothetical protein,996,1,4.0,0.76,1.0,0.09969788519637462,0.14803625377643503,0.12084592145015106,0.2688821752265861,306,100.0,,,,,332.0
TM35_000641270,hypothetical protein,402,0,0.0,0.0,0.0,0.05263157894736842,0.12781954887218044,0.19548872180451127,0.3233082706766917,108,99.5,,,,,134.0
TM35_000641280,hypothetical protein,1239,1,4.0,0.75,1.0,0.055825242718446605,0.11165048543689321,0.10436893203883495,0.21601941747572817,387,100.0,,,,,413.0
TM35_000641290,hypothetical protein,447,0,0.0,0.0,0.0,0.04054054054054054,0.10135135135135136,0.07432432432432433,0.17567567567567569,128,60.6,,,,,149.0
TM35_000641300,hypothetical protein,1059,1,4.0,0.9,1.0,0.09659090909090909,0.125,0.07954545454545454,0.20454545454545453,327,100.0,,,,,353.0
TM35_000641310,hypothetical protein,1203,0,0.0,0.0,0.0,0.065,0.1,0.135,0.23500000000000001,375,99.8,5;5,45.895,11183000.0,13.0,401.0
TM35_000651150,hypothetical protein,1449,0,4.0,0.95,1.0,0.01037344398340249,0.026970954356846474,0.043568464730290454,0.07053941908713693,456,100.0,,,,,483.0
TM35_000651260,calcium-binding protein,1410,0,4.0,0.91,0.97,0.021321961620469083,0.06183368869936034,0.053304904051172705,0.11513859275053304,443,100.0,,,,,470.0
TM35_000651280,hypothetical protein,1404,0,4.0,0.81,0.94,0.014989293361884369,0.034261241970021415,0.042826552462526764,0.07708779443254818,442,100.0,,,,,468.0
TM35_000671000,hypothetical protein,1086,0,4.0,0.91,1.0,0.08587257617728532,0.11911357340720222,0.11357340720221606,0.23268698060941828,336,100.0,1,11.219000000000001,2691300.0,4.0,362.0
TM35_000671010,hypothetical protein,951,0,4.0,0.89,1.0,0.05379746835443038,0.14240506329113925,0.13291139240506328,0.27531645569620256,291,100.0,,,,,317.0
TM35_000671020,hypothetical protein,1020,1,4.0,0.93,1.0,0.07079646017699115,0.12979351032448377,0.13274336283185842,0.2625368731563422,314,100.0,5;1,120.4,33878000.0,19.0,340.0
TM35_000671030,hypothetical protein,939,1,3.0,0.71,1.0,0.0673076923076923,0.14423076923076922,0.12179487179487179,0.266025641025641,284,100.0,3,41.01,10122000.0,8.0,313.0
TM35_000671040,hypothetical protein,1068,1,4.0,0.8,1.0,0.0676056338028169,0.11267605633802817,0.10704225352112676,0.21971830985915491,330,100.0,5;3,51.481,28165000.0,12.0,356.0
TM35_000671050,hypothetical protein,993,0,0.0,0.0,0.0,0.11515151515151516,0.07878787878787878,0.10303030303030303,0.18181818181818182,305,19.3,,,,,331.0
TM35_000671060,hypothetical protein,1089,1,3.0,0.67,0.98,0.08839779005524862,0.143646408839779,0.09392265193370165,0.23756906077348067,337,100.0,3,31.616999999999997,7495700.0,11.0,363.0
TM35_000671070,hypothetical protein,879,0,0.0,0.0,0.0,0.08561643835616438,0.1506849315068493,0.10616438356164383,0.2568493150684931,272,37.3,,,,,293.0
TM35_000671080,hypothetical protein,1065,1,4.0,0.88,1.0,0.05367231638418079,0.1327683615819209,0.1271186440677966,0.2598870056497175,329,100.0,1,32.772,3930200.0,1.0,355.0
TM35_000671090,hypothetical protein,960,0,0.0,0.0,0.0,0.09404388714733543,0.109717868338558,0.12539184952978055,0.23510971786833856,288,99.8,,,,,320.0
TM35_000671100,hypothetical protein,1011,1,4.0,0.91,1.0,0.09792284866468842,0.1543026706231454,0.10089020771513353,0.2551928783382789,317,81.8,1,6.3277,892010.0,1.0,337.0
TM35_000671110,hypothetical protein,894,1,4.0,0.79,0.99,0.06734006734006734,0.14814814814814814,0.1414141414141414,0.2895622895622896,272,100.0,1,7.141,215810.0,2.0,298.0
TM35_000671120,hypothetical protein,906,0,4.0,0.89,1.0,0.052980132450331126,0.1490066225165563,0.1357615894039735,0.2847682119205298,282,90.9,1;1,6.2252,303390.0,2.0,302.0
TM35_000671130,hypothetical protein,951,1,4.0,0.88,0.99,0.04416403785488959,0.13249211356466878,0.14826498422712933,0.28075709779179814,294,100.0,3,16.034000000000002,1345000.0,3.0,317.0
TM35_000671140,hypothetical protein,942,0,0.0,0.17,0.68,0.10223642172523961,0.1597444089456869,0.13099041533546327,0.29073482428115016,288,99.9,2,55.567,10249000.0,12.0,314.0
TM35_000671160,hypothetical protein,615,0,0.0,0.0,0.0,0.07352941176470588,0.1323529411764706,0.16666666666666666,0.29901960784313725,179,99.9,3,30.281999999999996,28181000.0,14.0,205.0
TM35_000671170,hypothetical protein,909,0,4.0,0.82,1.0,0.056291390728476824,0.1390728476821192,0.152317880794702,0.2913907284768212,277,99.9,6,56.636,8300700.0,16.0,303.0
TM35_000671180,hypothetical protein,957,1,4.0,0.86,1.0,0.07232704402515723,0.12264150943396226,0.08490566037735849,0.20754716981132076,293,100.0,4,25.622,9423300.0,8.0,319.0
TM35_000671190,hypothetical protein,1149,1,4.0,0.86,1.0,0.09947643979057591,0.14659685863874344,0.14397905759162305,0.2905759162303665,357,99.9,,,,,383.0
TM35_000671200,hypothetical protein,1131,0,0.0,0.0,0.0,0.05053191489361702,0.13297872340425532,0.1276595744680851,0.2606382978723404,351,99.6,1,6.5272,516670.0,1.0,377.0
TM35_000671220,hypothetical protein,666,0,0.0,0.0,0.0,0.06334841628959276,0.1583710407239819,0.16289592760180996,0.3212669683257918,196,99.5,,,,,222.0
TM35_000671230,hypothetical protein,450,0,4.0,0.89,1.0,0.08,0.08,0.08,0.16,129,25.9,1,6.0898,990060.0,2.0,150.0
TM35_000671240,hypothetical protein,1134,1,4.0,0.85,1.0,0.07161803713527852,0.13262599469496023,0.09549071618037135,0.22811671087533159,352,100.0,1;1,6.8247,327940.0,1.0,378.0
TM35_000671250,hypothetical protein,954,2,4.0,0.79,1.0,0.06309148264984227,0.13249211356466878,0.13564668769716087,0.26813880126182965,292,100.0,,,,,318.0
TM35_000671260,hypothetical protein,765,1,4.0,0.92,1.0,0.10196078431372549,0.12549019607843137,0.08627450980392157,0.21176470588235294,235,11.0,,,,,255.0
TM35_000681010,hypothetical protein,348,0,0.0,0.0,0.0,0.07758620689655173,0.1810344827586207,0.19827586206896552,0.3793103448275862,93,28.0,,,,,116.0
TM35_000681020,hypothetical protein,1014,1,4.0,0.81,0.99,0.05637982195845697,0.12759643916913946,0.09198813056379822,0.21958456973293766,312,100.0,2,24.745,1185200.0,4.0,338.0
TM35_000681030,hypothetical protein,1074,0,4.0,0.89,0.99,0.056022408963585436,0.12885154061624648,0.0896358543417367,0.2184873949579832,332,100.0,3,33.083,2886100.0,4.0,358.0
TM35_000681050,hypothetical protein,831,1,3.0,0.71,0.99,0.07246376811594203,0.11231884057971014,0.12318840579710146,0.23550724637681159,251,100.0,1,5.6954,769660.0,2.0,277.0
TM35_000681060,hypothetical protein,912,1,4.0,0.81,0.96,0.0891089108910891,0.12871287128712872,0.10231023102310231,0.23102310231023104,278,100.0,8,74.515,28599000.0,18.0,304.0
TM35_000681080,hypothetical protein,996,0,4.0,0.88,1.0,0.07250755287009064,0.1510574018126888,0.11782477341389729,0.2688821752265861,306,100.0,3,26.339000000000002,2444500.0,6.0,332.0
TM35_000681090,hypothetical protein,966,0,0.0,0.0,0.0,0.0778816199376947,0.1557632398753894,0.11526479750778816,0.27102803738317754,296,99.9,3,22.851999999999997,4330300.0,3.0,322.0
TM35_000681100,hypothetical protein,321,1,4.0,0.87,1.0,0.037383177570093455,0.07476635514018691,0.04672897196261682,0.12149532710280372,87,78.4,,,,,107.0
TM35_000681110,hypothetical protein,1023,1,4.0,0.72,1.0,0.07647058823529412,0.12058823529411765,0.12058823529411765,0.2411764705882353,315,100.0,3,23.629,1295000.0,5.0,341.0
TM35_000681120,hypothetical protein,909,1,4.0,0.72,1.0,0.09602649006622517,0.13245033112582782,0.1423841059602649,0.27483443708609273,277,100.0,2,21.214000000000002,1038000.0,2.0,303.0
TM35_000681130,hypothetical protein,1311,0,0.0,0.0,0.0,0.12155963302752294,0.11926605504587157,0.05504587155963303,0.1743119266055046,411,89.1,4,28.798000000000002,2469800.0,5.0,437.0
TM35_000681140,hypothetical protein,1077,1,4.0,0.91,1.0,0.08356545961002786,0.14206128133704735,0.08913649025069638,0.23119777158774374,339,28.0,,,,,359.0
TM35_000681150,hypothetical protein,876,0,0.0,0.0,0.0,0.09621993127147767,0.12714776632302405,0.13058419243986255,0.25773195876288657,266,99.9,6,49.875,42960000.0,14.0,292.0
TM35_000681160,hypothetical protein,1212,1,3.0,0.69,1.0,0.08933002481389578,0.1141439205955335,0.10173697270471464,0.21588089330024812,378,100.0,5,64.661,28222000.0,8.0,404.0
TM35_000681170,hypothetical protein,561,0,0.0,0.0,0.0,0.05913978494623656,0.10752688172043011,0.13440860215053763,0.24193548387096775,161,100.0,,,,,187.0
TM35_000681180,hypothetical protein,477,0,0.0,0.0,0.0,0.006289308176100629,0.2830188679245283,0.03773584905660377,0.32075471698113206,139,90.9,,,,,159.0
TM35_000681190,hypothetical protein,468,1,4.0,0.92,1.0,0.1858974358974359,0.057692307692307696,0.05128205128205128,0.10897435897435898,134,50.7,3,39.208,2633000.0,8.0,156.0
TM35_000681200,hypothetical protein,1029,2,4.0,0.79,1.0,0.04678362573099415,0.12280701754385964,0.09941520467836257,0.2222222222222222,317,100.0,3,49.004,9131200.0,5.0,343.0
TM35_000681210,hypothetical protein,1023,0,4.0,0.92,1.0,0.07038123167155426,0.12023460410557185,0.11436950146627566,0.23460410557184752,321,45.2,5;5,108.69,11305000.0,20.0,341.0
TM35_000681220,hypothetical protein,1065,0,4.0,0.92,1.0,0.06779661016949153,0.11581920903954802,0.11299435028248588,0.2288135593220339,329,100.0,,,,,355.0
TM35_000691010,hypothetical protein,1053,0,4.0,0.86,1.0,0.08857142857142856,0.13714285714285715,0.13714285714285715,0.2742857142857143,325,100.0,3,41.412,6663100.0,8.0,351.0
TM35_000691020,hypothetical protein,330,0,4.0,0.9,1.0,0.03636363636363636,0.05454545454545454,0.12727272727272726,0.1818181818181818,90,71.2,,,,,110.0
TM35_000691030,hypothetical protein,1263,0,3.0,0.48,0.5,0.08571428571428572,0.15476190476190477,0.10714285714285714,0.2619047619047619,395,99.6,6,70.903,12286000.0,12.0,421.0
TM35_000691050,hypothetical protein,387,0,0.0,0.0,0.0,0.0703125,0.1796875,0.21875,0.3984375,103,99.5,,,,,129.0
TM35_000691090,hypothetical protein,753,0,4.0,0.9,0.99,0.08,0.16,0.128,0.28800000000000003,221,99.9,2,18.288,1020400.0,4.0,251.0
TM35_000691100,hypothetical protein,1026,1,4.0,0.84,1.0,0.12903225806451613,0.10263929618768329,0.12023460410557185,0.22287390029325516,316,99.9,,,,,342.0
TM35_000691120,hypothetical protein,861,1,4.0,0.89,1.0,0.06643356643356643,0.13286713286713286,0.11888111888111888,0.2517482517482518,261,100.0,2,19.258,2070300.0,4.0,287.0
TM35_000691130,hypothetical protein,924,1,4.0,0.89,0.92,0.06188925081433225,0.1270358306188925,0.14006514657980457,0.2671009771986971,282,100.0,5;1,68.476,15271000.0,17.0,308.0
TM35_000691140,hypothetical protein,261,0,0.0,0.0,0.0,0.034482758620689655,0.05747126436781609,0.13793103448275862,0.1954022988505747,67,45.2,,,,,87.0
TM35_000711020,hypothetical protein,456,1,4.0,0.93,1.0,0.0728476821192053,0.07947019867549669,0.152317880794702,0.2317880794701987,127,100.0,,,,,152.0
TM35_000711040,hypothetical protein,438,1,4.0,0.93,1.0,0.06896551724137931,0.08275862068965517,0.13793103448275862,0.2206896551724138,121,100.0,,,,,146.0
TM35_000711050,hypothetical protein,441,0,4.0,0.93,1.0,0.07534246575342465,0.10273972602739725,0.1506849315068493,0.2534246575342466,122,100.0,,,,,147.0
TM35_000711070,hypothetical protein,399,1,4.0,0.91,1.0,0.07518796992481203,0.09774436090225563,0.15037593984962405,0.24812030075187969,113,84.6,,,,,133.0
TM35_000711120,hypothetical protein,438,0,4.0,0.93,1.0,0.08275862068965517,0.08275862068965517,0.15172413793103448,0.23448275862068965,121,100.0,,,,,146.0
TM35_000721180,hypothetical protein,885,0,4.0,0.92,1.0,0.06802721088435375,0.14965986394557823,0.11904761904761904,0.26870748299319724,269,100.0,,,,,295.0
TM35_000721190,hypothetical protein,915,1,4.0,0.91,1.0,0.07894736842105263,0.15460526315789475,0.1118421052631579,0.26644736842105265,275,100.0,,,,,305.0
TM35_000721200,hypothetical protein,1065,0,4.0,0.81,1.0,0.06497175141242938,0.11581920903954802,0.1327683615819209,0.2485875706214689,329,100.0,,,,,355.0
TM35_000721210,hypothetical protein,777,2,4.0,0.71,0.99,0.08139534883720931,0.10465116279069768,0.10077519379844961,0.2054263565891473,233,100.0,3,23.168000000000003,20776000.0,11.0,259.0
TM35_000731000,hypothetical protein,888,0,0.0,0.0,0.0,0.10135135135135136,0.11148648648648649,0.12837837837837837,0.23986486486486486,276,37.3,3,21.241999999999997,1837600.0,10.0,296.0
TM35_000731030,hypothetical protein,450,0,0.0,0.0,0.0,0.02,0.05333333333333334,0.06666666666666667,0.12,130,87.1,1,6.8383,240090.0,1.0,150.0
TM35_000731040,hypothetical protein,1038,1,4.0,0.91,1.0,0.09565217391304348,0.13623188405797101,0.11014492753623188,0.24637681159420288,320,100.0,,,,,346.0
TM35_000731050,hypothetical protein,801,0,0.0,0.0,0.0,0.06390977443609022,0.13533834586466165,0.18796992481203006,0.3233082706766917,241,99.9,4,40.205,21108000.0,13.0,267.0
TM35_000731060,hypothetical protein,612,0,0.0,0.0,0.0,0.054187192118226604,0.1330049261083744,0.16748768472906403,0.3004926108374384,178,90.9,0,40.816,2900300.0,6.0,204.0
TM35_000731090,hypothetical protein,1086,1,4.0,0.91,0.96,0.0664819944598338,0.12742382271468145,0.10249307479224377,0.22991689750692523,336,100.0,1,6.354,559410.0,1.0,362.0
TM35_000731100,hypothetical protein,321,1,4.0,0.86,0.96,0.102803738317757,0.102803738317757,0.07476635514018691,0.17757009345794392,86,30.2,2,18.172,6502200.0,3.0,107.0
TM35_000731120,hypothetical protein,942,1,4.0,0.79,1.0,0.0926517571884984,0.134185303514377,0.13099041533546327,0.26517571884984026,284,100.0,3,19.026,3695400.0,6.0,314.0
TM35_000731130,hypothetical protein,1056,2,3.0,0.72,0.99,0.05982905982905983,0.10541310541310542,0.1282051282051282,0.2336182336182336,326,100.0,,,,,352.0
TM35_000731140,hypothetical protein,1206,0,4.0,0.88,1.0,0.06982543640897755,0.10473815461346633,0.11970074812967581,0.22443890274314215,376,100.0,,,,,402.0
TM35_000731150,hypothetical protein,957,1,4.0,0.87,1.0,0.08176100628930817,0.09433962264150944,0.08176100628930817,0.17610062893081763,293,100.0,6,39.592,3519000.0,9.0,319.0
TM35_000731160,hypothetical protein,1137,1,4.0,0.74,1.0,0.0582010582010582,0.1455026455026455,0.1111111111111111,0.2566137566137566,353,100.0,,,,,379.0
TM35_000731190,hypothetical protein,513,0,0.0,0.0,0.0,0.047058823529411764,0.12941176470588237,0.17647058823529413,0.3058823529411765,145,97.4,,,,,171.0
TM35_000731200,hypothetical protein,306,0,0.0,0.0,0.0,0.0392156862745098,0.18627450980392157,0.24509803921568626,0.43137254901960786,82,87.1,1,5.9715,108110.0,1.0,102.0
TM35_000741000,hypothetical protein,1272,0,0.0,0.0,0.0,0.06619385342789598,0.11583924349881797,0.11347517730496454,0.2293144208037825,400,99.6,,,,,424.0
TM35_000741010,putative titin-like,963,1,4.0,0.93,1.0,0.11526479750778816,0.0778816199376947,0.11214953271028037,0.19003115264797507,301,67.7,1,9.9456,1068500.0,4.0,321.0
TM35_000741030,hypothetical protein,963,0,4.0,0.92,1.0,0.0625,0.09375,0.103125,0.196875,295,100.0,2,33.907,1558500.0,5.0,321.0
TM35_000741040,hypothetical protein,1110,1,3.0,0.67,1.0,0.06775067750677506,0.13008130081300814,0.12737127371273713,0.25745257452574527,344,100.0,,,,,370.0
TM35_000741050,hypothetical protein,864,1,4.0,0.93,1.0,0.07317073170731707,0.11498257839721254,0.14285714285714285,0.2578397212543554,262,100.0,,,,,288.0
TM35_000741070,hypothetical protein,909,0,4.0,0.73,1.0,0.059602649006622516,0.16225165562913907,0.15562913907284767,0.3178807947019867,277,100.0,5,79.35600000000001,18103000.0,15.0,303.0
TM35_000741080,hypothetical protein,780,0,0.0,0.0,0.0,0.08494208494208494,0.15057915057915058,0.15057915057915058,0.30115830115830117,234,100.0,1,7.0792,2967800.0,2.0,260.0
